"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/32cd5dbef434b926ce34e89f0d185fe8d1b5fdfb.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.xxx.yyy.MyService: void onStart(android.content.Intent,int)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>","<android.net.NetworkInfo: java.lang.String getTypeName()>","<android.net.NetworkInfo: java.lang.String getExtraInfo()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/32cd5dbef434b926ce34e89f0d185fe8d1b5fdfb.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.MusicActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/32cd5dbef434b926ce34e89f0d185fe8d1b5fdfb.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.PlayingListActivity: boolean onOptionsItemSelected(android.view.MenuItem)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/32cd5dbef434b926ce34e89f0d185fe8d1b5fdfb.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.MusicActivity$9: void onClick(android.content.DialogInterface,int)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/32cd5dbef434b926ce34e89f0d185fe8d1b5fdfb.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.LogoActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/32cd5dbef434b926ce34e89f0d185fe8d1b5fdfb.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.xxx.yyy.MyService: void onStart(android.content.Intent,int)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>","<android.net.NetworkInfo: java.lang.String getTypeName()>","<android.net.NetworkInfo: java.lang.String getExtraInfo()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/32cd5dbef434b926ce34e89f0d185fe8d1b5fdfb.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.MusicActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/32cd5dbef434b926ce34e89f0d185fe8d1b5fdfb.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.PlayingListActivity: boolean onOptionsItemSelected(android.view.MenuItem)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/32cd5dbef434b926ce34e89f0d185fe8d1b5fdfb.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.MusicActivity$9: void onClick(android.content.DialogInterface,int)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/32cd5dbef434b926ce34e89f0d185fe8d1b5fdfb.apk","android.permission.INTERNET","<java.net.URL: java.net.URLConnection openConnection()>","<com.ophone.MiniPlayer.LogoActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/32cd5dbef434b926ce34e89f0d185fe8d1b5fdfb.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.xxx.yyy.MyService: void onStart(android.content.Intent,int)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>","<android.net.NetworkInfo: java.lang.String getTypeName()>","<android.net.NetworkInfo: java.lang.String getExtraInfo()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/32cd5dbef434b926ce34e89f0d185fe8d1b5fdfb.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.MusicActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/32cd5dbef434b926ce34e89f0d185fe8d1b5fdfb.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.PlayingListActivity: boolean onOptionsItemSelected(android.view.MenuItem)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/32cd5dbef434b926ce34e89f0d185fe8d1b5fdfb.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.MusicActivity$9: void onClick(android.content.DialogInterface,int)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/32cd5dbef434b926ce34e89f0d185fe8d1b5fdfb.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.LogoActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.RESTART_PACKAGES","<android.app.ActivityManager: void restartPackage(java.lang.String)>","<com.ophone.MiniPlayer.lyricsactivity$5: void onClick(android.content.DialogInterface,int)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.WRITE_SETTINGS","<android.media.RingtoneManager: void setActualDefaultRingtoneUri(android.content.Context,int,android.net.Uri)>","<com.xxx.yyy.MessageReceiver: void onReceive(android.content.Context,android.content.Intent)>","<android.content.Intent: android.os.Bundle getExtras()>","<android.content.Intent: void <init>()>","<android.os.Bundle: java.lang.Object get(java.lang.String)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.content.Intent: java.lang.String getAction()>","@parameter1: android.content.Intent"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.WRITE_SETTINGS","<android.media.RingtoneManager: void setActualDefaultRingtoneUri(android.content.Context,int,android.net.Uri)>","<com.xxx.yyy.MyService: void onStart(android.content.Intent,int)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>","<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.net.NetworkInfo: java.lang.String getTypeName()>","<android.net.NetworkInfo: java.lang.String getExtraInfo()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.WRITE_SETTINGS","<android.media.RingtoneManager: void setActualDefaultRingtoneUri(android.content.Context,int,android.net.Uri)>","<com.ophone.MiniPlayer.MusicActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.WRITE_SETTINGS","<android.media.RingtoneManager: void setActualDefaultRingtoneUri(android.content.Context,int,android.net.Uri)>","<com.ophone.MiniPlayer.PlayingListActivity: boolean onOptionsItemSelected(android.view.MenuItem)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.WRITE_SETTINGS","<android.media.RingtoneManager: void setActualDefaultRingtoneUri(android.content.Context,int,android.net.Uri)>","<com.ophone.MiniPlayer.MusicActivity$9: void onClick(android.content.DialogInterface,int)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.WRITE_SETTINGS","<android.media.RingtoneManager: void setActualDefaultRingtoneUri(android.content.Context,int,android.net.Uri)>","<com.ophone.MiniPlayer.LogoActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.WRITE_SETTINGS","<android.media.RingtoneManager: void setActualDefaultRingtoneUri(android.content.Context,int,android.net.Uri)>","<com.ophone.MiniPlayer.MusicActivity: boolean onContextItemSelected(android.view.MenuItem)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.READ_PHONE_STATE","<android.telephony.TelephonyManager: java.lang.String getDeviceId()>","<com.xxx.yyy.MyService: void onCreate()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.READ_PHONE_STATE","<android.telephony.TelephonyManager: java.lang.String getSubscriberId()>","<com.xxx.yyy.MyService: void onCreate()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.ACCESS_NETWORK_STATE","<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>","<com.xxx.yyy.MyService: void onStart(android.content.Intent,int)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.WAKE_LOCK","<android.media.MediaPlayer: void release()>","<com.ophone.MiniPlayer.MyPlayerService: void onDestroy()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.WAKE_LOCK","<android.media.MediaPlayer: void stop()>","<com.ophone.MiniPlayer.MyPlayerService$5: void onCompletion(android.media.MediaPlayer)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.WAKE_LOCK","<android.media.MediaPlayer: void stop()>","<com.ophone.MiniPlayer.MyPlayerService$4: void onCompletion(android.media.MediaPlayer)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.xxx.yyy.MessageReceiver: void onReceive(android.content.Context,android.content.Intent)>","<android.content.Intent: android.os.Bundle getExtras()>","<android.content.Intent: void <init>()>","<android.os.Bundle: java.lang.Object get(java.lang.String)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.content.Intent: java.lang.String getAction()>","@parameter1: android.content.Intent"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.xxx.yyy.MyService: void onStart(android.content.Intent,int)>","<android.database.Cursor: java.lang.String getString(int)>","<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>","<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>","<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>","<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>","<android.net.NetworkInfo: java.lang.String getTypeName()>","<android.net.NetworkInfo: java.lang.String getExtraInfo()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.MusicActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.PlayingListActivity: boolean onOptionsItemSelected(android.view.MenuItem)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.MusicActivity$9: void onClick(android.content.DialogInterface,int)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.INTERNET","<java.net.URL: java.io.InputStream openStream()>","<com.ophone.MiniPlayer.LogoActivity: void onCreate(android.os.Bundle)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.WAKE_LOCK","<android.media.MediaPlayer: void reset()>","<com.ophone.MiniPlayer.MyPlayerService$5: void onCompletion(android.media.MediaPlayer)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.WAKE_LOCK","<android.media.MediaPlayer: void start()>","<com.ophone.MiniPlayer.MyPlayerService$5: void onCompletion(android.media.MediaPlayer)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.VIBRATE","<android.app.NotificationManager: void notify(int,android.app.Notification)>","<com.ophone.MiniPlayer.MyPlayerService$5: void onCompletion(android.media.MediaPlayer)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.VIBRATE","<android.app.NotificationManager: void notify(int,android.app.Notification)>","<com.ophone.MiniPlayer.MyPlayerService$4: void onCompletion(android.media.MediaPlayer)>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.WAKE_LOCK","<android.media.MediaPlayer: void reset()>","<com.ophone.MiniPlayer.MyPlayerService$5: void onCompletion(android.media.MediaPlayer)>","<java.lang.System: long currentTimeMillis()>"
"/home/wyang/workspace/CommandLine/AppContext_Genome/InstrumentedMaliciousAppAPKOnly/ADRD/40156a176bb4554853f767bb6647fd0ac1925eac.apk","android.permission.WAKE_LOCK","<android.media.MediaPlayer: void reset()>","<com.ophone.MiniPlayer.MyPlayerService$4: void onCompletion(android.media.MediaPlayer)>","<java.lang.System: long currentTimeMillis()>"
